Student_ID,Teacher_Student_Ratio,Average_Teacher_Experience_Years,Average_Class_Size,School_Funding_Per_Student,School_Extracurricular_Activities,Parental_Involvement_Score,School_Facilities_Rating,Internet_Access_In_School,School_Distance_From_Home_km,Student_Attendance_Rate,Disciplinary_Actions_Taken,Student_Performance_Score
82923,21.85508046,10,24,22384,Sports,8.982039932,7.418203448,FALSE,1.701225078,91.21769997,3,79.234903
62082,21.85508046,15,24,14035,Arts,8.547294002,8.89703509,TRUE,4.740325112,93.07698064,3,97.86443563
82358,21.85508046,16,24,25408,None,6.489112836,6.334546187,FALSE,3.187750325,88.26391006,1,44.57839917
52746,21.85508046,12,24,23885,Sports,7.516018724,6.381827663,FALSE,4.569750266,81.17728343,3,44.02488571
46202,21.85508046,12,24,24419,None,7.802705197,7.760888601,TRUE,3.52254102,90.90747812,0,70.41794039
78116,21.85508046,18,24,28792,Arts,5.312742689,7.286320121,FALSE,3.224972893,83.4230057,3,32.73254816
70051,21.85508046,20,24,20140,Sports,7.175005094,6.582042369,TRUE,4.895852649,91.3724859,1,37.83098972
11620,21.85508046,5,24,14262,Sports,9.037461136,6.602394322,TRUE,2.889700893,90.41302695,1,39.95480524
91665,21.85508046,10,24,15571,Arts,7.760313591,8.262056081,TRUE,2.478052491,90.42427142,3,48.95333923
78493,21.85508046,8,24,11898,Arts,9.683108506,7.119744023,TRUE,3.663026224,81.91559268,0,39.51420395
64997,21.85508046,10,24,10754,Both,8.261221731,8.529807619,FALSE,3.21749726,97.88417401,0,39.88606932
24748,21.85508046,18,24,19511,Arts,6.662494902,8.175904768,TRUE,1.092177098,90.24957474,0,34.3483326
29613,21.85508046,15,24,21828,Sports,9.187799135,9.065665951,TRUE,4.92187289,85.17401196,0,55.11732743
29424,21.85508046,20,24,26249,Both,9.304670594,7.729057742,FALSE,3.328700481,98.13213673,2,42.94693775
84264,21.85508046,15,24,19093,None,5.710977105,8.359242466,TRUE,4.486368231,84.29124357,3,97.223016
87061,21.85508046,18,24,11069,Arts,7.73560163,6.78950226,TRUE,1.087123019,95.89121213,0,66.55706673
86372,21.85508046,19,24,19223,None,7.450018549,8.185666438,TRUE,2.999718703,97.40457721,1,47.04412217
23845,21.85508046,16,24,20177,Sports,5.580642583,7.533544812,TRUE,3.49005486,80.85628326,2,56.39472284
83752,21.85508046,16,24,15533,Sports,8.774994534,8.353976343,FALSE,1.822867381,95.17346137,3,31.91870392
23237,21.85508046,20,24,11867,Sports,9.801765777,7.572766096,FALSE,1.383396262,88.01749968,1,90.95577634
47498,21.85508046,5,24,14507,Sports,9.805988133,8.946187353,TRUE,1.571814678,88.26330253,1,81.69019072
55071,21.85508046,8,24,19518,Sports,8.337733322,8.167228039,FALSE,0.97971532,87.71663152,2,81.95515299
63856,21.85508046,19,24,23871,Sports,9.290514498,8.886541589,FALSE,1.243997105,91.94454791,3,37.67678507
44620,21.85508046,6,24,10032,Arts,7.383114385,8.070378567,TRUE,2.666078377,83.91681664,0,94.51869271
60206,21.85508046,11,24,26071,Sports,8.963466293,6.903312431,FALSE,0.941923758,80.91516456,3,24.85556412
95824,21.85508046,17,24,19619,None,8.826444178,8.012295924,FALSE,4.182186724,89.38803462,0,73.65784232
73646,21.85508046,19,24,22812,Both,8.030859867,7.722405163,FALSE,4.109985627,87.17633356,3,75.6723577
84976,21.85508046,11,24,13576,Both,9.030486154,7.721732314,FALSE,4.218142084,81.8120239,1,63.48874194
89817,21.85508046,7,24,16993,Both,7.207330749,7.348444358,TRUE,0.812958731,93.86250385,2,89.25999717
72003,21.85508046,6,24,10839,None,8.028684661,7.986538432,FALSE,4.600317101,89.18684696,0,75.03562338
32570,21.85508046,5,24,18175,Sports,6.497453866,7.793075372,FALSE,3.140003242,85.58579084,1,29.90737653
46099,21.85508046,14,24,25774,Both,8.123904552,6.66147359,FALSE,0.808165085,92.53545131,1,88.71487717
62818,21.85508046,20,24,20408,Sports,6.282562207,7.059718802,FALSE,4.740542603,86.91682627,1,66.87879386
28855,21.85508046,20,24,14098,Arts,9.353135899,8.953712147,FALSE,2.64725286,90.58027492,2,91.76507156
91034,21.85508046,11,24,21756,Both,6.756553177,7.968045634,TRUE,0.896605339,86.1002399,2,82.20530331
89777,21.85508046,10,24,16123,Sports,7.009911752,6.892852933,TRUE,4.414493469,82.61845541,2,37.80028497
99235,21.85508046,9,24,29850,Both,5.036058858,7.420009855,TRUE,2.869005848,84.94051188,2,68.8795598
62654,21.85508046,12,24,13514,Sports,5.457055371,6.416442762,FALSE,4.874145979,92.14100966,2,73.25181798
15083,21.85508046,16,24,18668,Sports,5.76852641,8.899565874,FALSE,1.23417775,96.37259732,0,50.28039693
61877,21.85508046,13,24,11561,Both,5.237514809,6.795717948,TRUE,1.925833502,89.02647106,2,93.37327842
53449,21.85508046,18,24,19903,Sports,5.822771722,6.817804425,FALSE,3.866097333,84.58595477,1,29.53285207
41139,21.85508046,8,24,19357,Arts,6.128058329,9.359421023,TRUE,0.881438384,81.71268454,2,51.93376682
16460,21.85508046,11,24,17072,Both,8.425698796,7.173915785,FALSE,4.9393992,97.94410133,2,64.80392983
72287,21.85508046,14,24,24783,None,5.504717605,6.449539031,FALSE,1.779606778,97.6047895,2,46.70870417
45203,21.85508046,9,24,25722,Arts,8.103365613,6.138350179,TRUE,2.798252242,96.37114152,1,69.03188356
58816,21.85508046,8,24,18471,Both,9.286228098,9.108113264,TRUE,1.644455027,89.57052767,1,52.81613545
12651,21.85508046,10,24,28744,Arts,5.846183591,6.908243778,TRUE,2.790902911,97.284729,0,95.5053752
54284,21.85508046,7,24,12470,Both,8.581266602,7.987445594,TRUE,2.083920838,82.99921946,3,46.52320226
49722,21.85508046,5,24,24142,None,8.214921562,6.369949911,FALSE,3.012187064,85.13792119,0,55.20975493
50756,21.85508046,13,24,29659,Both,5.340208669,9.216762501,TRUE,0.566434833,98.11074683,2,94.89457468
46745,21.85508046,5,24,19269,Both,5.824133276,7.033249494,TRUE,0.534474042,83.14159796,2,40.47002945
74437,21.85508046,14,24,25852,Arts,6.794158509,6.615425282,TRUE,3.288652423,94.05824777,2,84.1014568
22873,21.85508046,10,24,17936,Both,9.122149231,7.611145341,FALSE,4.612079283,93.72958717,0,58.0097327
39878,21.85508046,17,24,18421,Arts,7.682214329,8.400526903,TRUE,3.631006756,81.55131311,0,82.47064794
27614,21.85508046,11,24,28154,None,9.893177733,8.282592953,TRUE,2.020552769,80.58639773,3,54.42038447
49384,21.85508046,20,24,29111,Both,7.468876756,6.198041513,FALSE,4.005529062,99.12462066,1,23.38162856
52056,21.85508046,20,24,16937,Arts,8.705904689,6.880690039,TRUE,0.558644901,96.25252769,1,71.06447376
45313,21.85508046,10,24,10549,Sports,8.673150972,8.384415795,TRUE,4.839179714,82.15746756,0,99.9519812
64627,21.85508046,16,24,27509,Sports,7.961962977,6.834120835,FALSE,0.890667411,89.63051658,1,91.52945331
89295,21.85508046,18,24,27348,Arts,6.179485351,8.23503949,FALSE,0.881221418,92.21336468,3,33.44781993
94614,21.85508046,19,24,11395,Arts,9.132717168,9.016912996,FALSE,0.522175448,98.73265875,3,39.02446037
21703,21.85508046,10,24,19205,None,6.189389495,6.044100024,TRUE,0.804731228,80.20997513,1,74.40707683
34633,21.85508046,13,24,18448,Sports,5.093820491,9.045855418,TRUE,3.615578034,99.34715339,0,99.16064297
67896,21.85508046,9,24,10192,None,7.890576086,6.030560936,TRUE,3.674103003,92.01831403,2,23.41474563
37707,21.85508046,9,24,27424,None,6.747358912,8.037667398,TRUE,1.146810112,87.45111289,1,72.57996417
63368,21.85508046,16,24,17019,Both,5.568455662,6.902418258,TRUE,1.94437155,94.97839472,2,68.70046256
73499,21.85508046,16,24,18316,Both,5.282099803,7.149535459,FALSE,4.643356375,99.42148577,3,30.06585709
77698,21.85508046,7,24,12368,Arts,9.263178476,6.213884088,FALSE,2.303772682,87.84720141,1,59.28081084
17367,21.85508046,16,24,11044,None,8.466768337,6.472248842,FALSE,4.499994227,98.90422584,1,92.87545461
77537,21.85508046,6,24,18804,Both,7.856148063,8.8064553,FALSE,1.785065147,90.61002762,1,74.45981103
30836,21.85508046,20,24,29932,Sports,6.335191609,7.695699469,FALSE,4.399149789,86.88589011,1,82.645244
18600,21.85508046,16,24,14772,Arts,7.196153948,8.188241186,FALSE,1.105357015,86.99348067,3,34.8088059
50779,21.85508046,17,24,29721,None,9.959986038,8.382141478,TRUE,3.301380673,89.83763037,1,21.3802457
76426,21.85508046,7,24,24078,Both,6.451738345,8.210069935,TRUE,0.931364592,81.34812962,3,61.70881788
62872,21.85508046,9,24,15756,Sports,6.392533812,9.324962999,TRUE,4.580197724,97.1188823,1,62.53590029
27779,21.85508046,5,24,24141,Arts,7.783318186,7.269151489,FALSE,3.592712876,80.28808173,1,60.69582502
78719,21.85508046,14,24,28106,None,7.055764874,8.055848794,FALSE,4.624886601,82.59723257,0,34.77589164
84537,21.85508046,19,24,13683,Sports,7.560141026,8.926774905,TRUE,3.028792943,96.13112115,0,87.45990283
32772,21.85508046,17,24,12399,Both,7.983457557,9.081914038,TRUE,3.517187854,82.84958572,3,49.77811701
35265,21.85508046,17,24,12625,Arts,7.736345398,6.680986924,FALSE,1.826496506,89.38186262,3,73.61822942
36309,21.85508046,17,24,28622,Both,8.387643902,7.655234615,FALSE,1.579790592,87.39860895,3,20.74374322
17553,21.85508046,14,24,12429,Arts,8.049807051,7.621916568,TRUE,0.619595991,84.61685104,0,25.33143479
42701,21.85508046,15,24,27672,Arts,5.851338089,6.946708585,TRUE,3.642409943,81.06877305,3,73.67210178
14334,21.85508046,6,24,20543,Sports,9.983512853,7.183251585,TRUE,3.608078706,85.94058965,0,53.07576134
69827,21.85508046,8,24,22953,Both,5.090711019,7.807688807,TRUE,2.716600975,90.2350745,3,22.98645693
16626,21.85508046,11,24,26326,Sports,8.891087293,7.686349892,FALSE,2.657276082,90.77880966,0,50.09162448
57235,21.85508046,20,24,25283,Both,9.649196425,6.341531309,TRUE,1.676107852,89.82435767,0,70.68728774
36097,21.85508046,19,24,20603,None,7.740496195,8.613996855,FALSE,4.870320424,92.12060806,1,32.28432299
45910,21.85508046,17,24,12714,Sports,6.321684575,8.743966523,FALSE,4.684401945,86.19514279,1,62.20631939
58280,21.85508046,17,24,19988,None,9.932122674,8.497524455,FALSE,3.724762034,98.88053176,2,64.40640291
70846,21.85508046,13,24,10964,Sports,9.529465785,9.146268138,FALSE,1.360239406,84.26578144,2,89.89411646
76207,21.85508046,6,24,22920,Both,8.748821786,7.807639802,TRUE,1.747313821,81.23696765,2,48.10488337
62028,21.85508046,14,24,14479,None,5.993243769,6.420296852,FALSE,3.579299524,90.63498232,0,21.2444375
93284,21.85508046,11,24,17248,Arts,5.79517715,9.273444837,TRUE,3.107016846,99.77314787,0,54.17310032
26236,21.85508046,10,24,16130,Both,9.348477481,9.053669226,TRUE,4.62184217,91.80875866,0,52.69276494
99282,21.85508046,10,24,21828,None,9.808906049,8.265820768,TRUE,3.935576456,98.66954139,2,97.8860827
14005,21.85508046,18,24,24052,Both,8.840481323,7.90609875,TRUE,4.995529015,97.79351962,0,83.37791225
58819,21.85508046,10,24,24920,Both,5.737015687,6.245598892,TRUE,1.999974606,90.48548516,0,41.09109022
74066,21.85508046,14,24,28430,Sports,8.844968257,8.98624462,TRUE,1.666097097,81.10753344,2,74.87299088
87862,21.85508046,18,24,29651,Arts,7.348344127,6.04601757,TRUE,4.151381114,83.72635079,3,27.74293326
68471,21.85508046,5,24,22427,Arts,7.136437396,9.084270414,TRUE,0.594395088,88.06325829,3,43.24366816
33276,21.85508046,7,24,13431,Sports,8.719784661,7.731275255,FALSE,1.370021224,90.85125557,3,58.93063948
72204,21.85508046,9,24,27429,Both,6.761368559,7.68580468,FALSE,3.957858433,90.01988355,3,66.00334635
86923,21.85508046,11,24,18841,Sports,9.640678396,6.487692795,FALSE,4.92665556,97.25482028,1,61.48023253
55843,21.85508046,14,24,12808,None,5.489724019,7.769830569,TRUE,4.740959577,81.91008779,2,65.11757977
55121,21.85508046,6,24,22270,Sports,9.022452914,7.360239526,TRUE,3.575476445,96.2031525,1,68.60315498
31432,21.85508046,5,24,15431,None,6.731602007,7.779322807,TRUE,2.99775935,80.72287389,3,37.59041849
43903,21.85508046,7,24,21558,Arts,8.516809631,6.823836933,TRUE,2.653728489,86.5361424,2,79.27981075
21847,21.85508046,15,24,27073,Sports,7.156817352,6.964371362,TRUE,3.852556087,81.49926036,1,32.6788888
47364,21.85508046,6,24,26788,Sports,5.464312568,9.131902048,TRUE,1.718471674,92.60416433,0,71.17174062
13597,21.85508046,10,24,12342,None,6.951017172,8.481043009,FALSE,3.880077401,99.79092677,1,28.4843351
16507,21.85508046,9,24,13713,Sports,6.629597678,8.36499683,FALSE,4.761237397,89.95988718,1,81.4974878
31352,21.85508046,17,24,14140,Both,6.373068224,7.324716863,FALSE,1.001521317,82.76268985,3,57.77942284
85007,21.85508046,18,24,25476,Arts,9.830496056,8.521992075,TRUE,3.825586845,95.53703694,0,21.92413916
38091,21.85508046,10,24,14143,Arts,5.306544221,6.521028237,FALSE,2.432299155,81.43440655,2,41.53070641
39012,21.85508046,8,24,21746,None,5.2130454,6.394890187,TRUE,3.29369239,82.80582613,2,32.82389239
94853,21.85508046,7,24,24915,Sports,9.539722677,7.762798679,FALSE,1.516205554,84.46313801,1,37.23648629
39505,21.85508046,13,24,23904,None,8.184118078,9.029057653,FALSE,2.090061715,90.80316347,0,46.81771875
98826,21.85508046,13,24,24467,Both,5.14605062,7.98881994,FALSE,3.50869395,93.54765164,2,91.20856714
37096,21.85508046,12,24,28034,Sports,5.846222923,6.190118534,TRUE,0.520220407,82.83854652,3,86.18755566
45269,21.85508046,14,24,20310,None,8.392625104,6.139478489,FALSE,1.449654968,84.56023679,2,65.72226118
95404,21.85508046,9,24,29728,Both,7.150575002,8.366425546,TRUE,3.520812579,98.39542777,3,54.48734401
63674,21.85508046,16,24,29428,Sports,5.044957721,8.235368418,TRUE,4.879702606,89.65266992,2,70.16306803
77276,21.85508046,17,24,25309,None,8.308409182,6.923345083,FALSE,4.701960777,99.94705815,0,71.63252887
12628,21.85508046,13,24,24114,Sports,8.25580474,7.347043175,TRUE,0.777125832,82.94906459,0,69.59193927
99417,21.85508046,20,24,15947,Sports,7.72108534,6.682034855,TRUE,3.56231943,97.96432405,0,34.65762468
11166,21.85508046,8,24,26701,Both,5.343088908,7.437339951,TRUE,1.589583901,98.4982491,0,32.63839492
72140,21.85508046,5,24,18971,Sports,8.767550756,9.262141228,TRUE,2.907165012,92.09983709,0,40.25170095
94852,21.85508046,11,24,19383,None,5.717658328,8.891216642,FALSE,1.470353151,94.58732156,1,96.44655319
32701,21.85508046,13,24,13957,Arts,8.271968119,8.360536065,TRUE,1.93003128,89.9010546,0,42.22076161
88792,21.85508046,12,24,15472,None,7.910763764,8.968524111,FALSE,3.254306337,80.53576889,0,34.37604619
11109,21.85508046,5,24,17895,None,8.289250407,9.178427489,FALSE,3.46876412,94.74167842,1,44.07200713
39329,21.85508046,17,24,20768,None,6.472945788,6.196469969,TRUE,1.861726734,95.33742828,0,42.94350052
43081,21.85508046,5,24,28897,None,5.504683294,6.429343017,TRUE,3.661904799,85.33654334,0,92.00635908
89736,21.85508046,15,24,11545,Arts,6.168809593,6.906885583,TRUE,2.063402091,97.88456768,0,80.99205473
50037,21.85508046,10,24,22710,Arts,8.626206661,9.140064148,TRUE,3.813494495,83.00762395,3,58.57191999
94245,21.85508046,9,24,24595,Sports,9.060815773,8.758470235,TRUE,1.819168365,97.69605295,2,55.63087084
46094,21.85508046,11,24,27621,Both,6.825324476,9.080670055,TRUE,4.885009945,91.27914192,1,36.84742232
65549,21.85508046,16,24,25664,None,5.723766657,6.26075165,TRUE,4.552485935,82.4621419,1,87.99439675
59345,21.85508046,9,24,21214,Both,5.213028636,7.336926951,FALSE,3.186668886,81.12292974,0,46.50623959
55706,21.85508046,8,24,23942,Arts,7.46506784,6.732623135,FALSE,4.655150612,94.19895167,1,83.87026472
38601,21.85508046,7,24,18035,Sports,6.782521067,8.601247577,FALSE,3.789195694,99.45067573,3,65.42187659
71171,21.85508046,17,24,26418,Both,6.099921808,8.507558782,FALSE,1.228875043,96.13051142,0,66.41384271
49602,21.85508046,17,24,26666,None,6.77019619,8.562760784,TRUE,3.522986038,85.10668459,1,41.1959204
98761,21.85508046,20,24,14533,None,9.765825248,8.394668653,FALSE,3.746109461,91.69062313,3,80.78355814
78241,21.85508046,9,24,17422,Both,9.76796938,9.135652401,FALSE,1.150355247,86.76662989,1,80.24952453
91737,21.85508046,19,24,29386,Sports,9.531255109,8.094552789,TRUE,3.618963546,93.66000268,3,49.79030141
62055,21.85508046,8,24,15755,None,7.351746058,7.098469719,TRUE,4.355849989,83.23903007,3,97.09300825
86609,21.85508046,16,24,13329,Sports,5.423513624,8.829619671,FALSE,4.131892145,83.91839569,3,60.49551399
23410,21.85508046,8,24,18557,Sports,9.410054557,7.52849822,TRUE,1.862864999,93.39032264,0,64.25726495
10963,21.85508046,14,24,23718,Sports,5.019745283,7.23821491,TRUE,2.232005245,92.92478843,1,83.86843143
77045,21.85508046,8,24,19159,Arts,5.944316393,8.375885456,TRUE,1.838087561,87.06422622,2,27.43610546
96816,21.85508046,10,24,22651,Both,6.223039235,8.255597777,FALSE,4.687520118,83.61898508,0,93.65570151
59051,21.85508046,17,24,28219,Sports,6.623068487,6.188793142,TRUE,2.624046715,87.24603918,2,80.70900986
83591,21.85508046,5,24,18917,Arts,6.001480027,9.141617562,TRUE,3.588716962,89.57785136,3,39.82226432
94848,21.85508046,11,24,15489,None,9.043504516,9.060962656,FALSE,3.190620828,81.738191,3,85.25888556
87826,21.85508046,13,24,28822,None,7.658688856,7.317171988,TRUE,0.538944818,94.68947892,1,99.30232173
89829,21.85508046,9,24,25576,Arts,5.870727779,9.289310275,TRUE,3.681734553,97.41488591,2,29.82887549
47051,21.85508046,13,24,23024,Sports,7.169850831,6.584584762,TRUE,3.778231215,98.1565083,2,64.76660838
49121,21.85508046,14,24,10805,None,8.079037448,9.292778836,TRUE,3.798324128,83.25826949,1,23.44342431
99707,21.85508046,7,24,11564,None,9.117797127,9.639882935,FALSE,2.04066435,86.74439385,1,54.77379979
24169,21.85508046,5,24,23372,None,7.62740665,9.585183577,TRUE,4.558309121,88.3909931,3,66.75590495
73142,21.85508046,7,24,20619,Both,5.725639902,6.033502574,TRUE,3.663293418,98.13090801,2,67.36684377
18367,21.85508046,8,24,11273,Both,9.177240828,9.538280548,TRUE,4.159513019,91.26412868,1,31.74525644
54077,21.85508046,15,24,21580,Sports,8.410474004,7.084990696,TRUE,3.227661004,98.26437717,3,92.08377883
46239,21.85508046,13,24,25095,Sports,6.774478406,9.180406594,FALSE,2.762028603,93.40988727,3,82.00220714
93964,21.85508046,14,24,27371,Sports,9.352545538,9.182692816,TRUE,1.426109402,83.65249761,3,76.84508148
52616,21.85508046,12,24,15076,None,8.960301613,6.637164624,TRUE,3.71414215,91.8150344,1,66.27409492
46291,21.85508046,12,24,13077,Sports,6.135280674,9.06245534,FALSE,2.311405197,89.29465862,2,55.78474121
44229,21.85508046,10,24,17574,Arts,6.831575769,6.983882644,TRUE,2.359852779,83.08466615,2,76.2690317
95998,21.85508046,5,24,13663,Arts,5.835219921,9.094359913,TRUE,3.723762789,91.82082104,0,53.92948723
95389,21.85508046,10,24,29096,Arts,6.171104069,8.654503455,TRUE,3.943833792,92.08052377,3,71.50791261
49163,21.85508046,5,24,17351,Sports,5.845459484,8.218791242,TRUE,2.549420348,92.43261663,2,67.23442986
34688,21.85508046,14,24,11464,Both,5.468491052,7.954213517,TRUE,2.373129679,91.27104217,0,42.81984708
29651,21.85508046,20,24,10172,Arts,9.542970025,8.145799693,TRUE,4.489497916,90.87072053,0,79.73648812
77802,21.85508046,20,24,29190,Sports,9.042528921,8.495357163,FALSE,4.81931699,88.28646126,2,23.76912466
41496,21.85508046,6,24,12741,None,5.89502604,7.253828711,TRUE,4.485497646,82.78982187,3,74.12886087
17441,21.85508046,20,24,17396,None,7.236045312,6.706697924,TRUE,4.062372743,91.0076356,3,96.16317267
88647,21.85508046,7,24,15810,None,7.408580738,7.010810779,TRUE,4.127270422,87.85962214,3,80.07795323
62965,21.85508046,5,24,29575,Both,5.124090829,8.135182938,FALSE,1.23404311,82.20720437,1,29.27762327
96577,21.85508046,17,24,25541,Both,5.17322778,8.384671247,FALSE,3.564230464,88.188124,3,67.24292297
51888,21.85508046,20,24,14080,Sports,8.232361419,6.002834012,TRUE,2.934597734,86.79457247,1,35.47942149
99228,21.85508046,6,24,26383,Sports,5.583522303,8.692772282,TRUE,4.117519576,82.87865823,0,73.48083091
28340,21.85508046,12,24,17276,Arts,7.597969538,9.162322989,TRUE,2.598960942,97.44748042,2,77.9117895
13336,21.85508046,15,24,22801,Both,7.694156948,9.159884543,FALSE,2.058988082,85.85102339,3,31.29282887
95904,21.85508046,12,24,16833,Arts,6.435812099,8.822311501,FALSE,4.96010471,92.27962319,0,74.98338315
48745,21.85508046,19,24,13080,Sports,5.259561736,6.67805151,FALSE,2.7673417,84.58408752,3,54.75393707
44003,21.85508046,19,24,23908,Arts,8.291785447,7.085478647,FALSE,4.648770523,93.74730962,0,66.98668187
64862,21.85508046,12,24,20798,Sports,9.293805368,6.905513372,FALSE,1.291944414,86.15736999,0,97.85449675
63031,21.85508046,9,24,19904,None,6.513830302,6.98354256,FALSE,3.386378916,95.23744486,3,58.18349569
60891,21.85508046,7,24,10705,Both,7.232773529,8.938477691,FALSE,2.146978465,81.37733166,3,52.33242568
14629,21.85508046,11,24,26989,None,5.901101781,8.059312776,FALSE,4.993704376,82.94340143,3,56.21960095
86418,21.85508046,19,24,25178,Arts,9.742714172,6.717728162,FALSE,4.277638104,99.49110699,2,76.84478729
84978,21.85508046,5,24,15862,None,6.371430319,6.612119099,TRUE,1.590316596,81.45957786,0,71.09904132
34892,21.85508046,18,24,18128,Both,7.478892747,8.182455863,FALSE,3.255514949,88.7081797,3,51.97289501
54979,21.85508046,5,24,13199,Arts,8.307572634,8.761361608,FALSE,3.580992217,86.44287083,3,74.92984769
39145,21.85508046,12,24,28254,Both,9.385395765,7.163908815,TRUE,1.747300025,92.87110607,3,98.29784499
99957,21.85508046,18,24,15972,None,9.459553712,7.510593738,TRUE,1.488915774,82.39972901,3,97.52045209
80075,21.85508046,10,24,17629,Both,5.822630346,9.002007923,TRUE,4.639338199,85.02034897,3,27.99241436
93665,21.85508046,7,24,21569,Arts,7.684879049,6.968222646,FALSE,0.739120247,98.25362463,2,35.65129509
72355,21.85508046,14,24,25893,None,7.654682075,9.153641575,FALSE,2.739418495,80.73969917,3,31.4373825
98063,21.85508046,20,24,12804,Sports,8.687259208,6.350845319,TRUE,3.085881816,96.90052253,3,23.2670534
56988,21.85508046,5,24,21056,Sports,5.223294572,6.961891891,TRUE,1.640169598,92.59893122,0,78.36429204
49347,21.85508046,15,24,13357,Both,5.908696198,8.245677739,TRUE,4.519466372,95.61943743,2,26.04563846
96194,21.85508046,10,24,10352,Both,6.657468833,8.029527037,FALSE,3.803892261,93.34889782,1,57.23657486
83170,21.85508046,9,24,23979,Sports,9.630043627,6.580008164,FALSE,2.01421705,97.57286992,0,73.36711527
33741,21.85508046,9,24,24396,None,5.346845005,6.092984162,TRUE,4.969928114,88.33811648,0,39.40529192
48506,21.85508046,16,24,19781,None,9.252985015,8.242543541,FALSE,3.272314426,82.65371671,3,32.58928631
22793,21.85508046,14,24,15876,Sports,8.40717972,8.578351093,TRUE,3.017996186,85.10311301,2,32.26458018
71706,21.85508046,16,24,16899,Both,5.534914413,8.665335216,TRUE,1.368745065,94.46528821,3,86.88067681
26769,21.85508046,20,24,18405,Arts,5.494044639,7.221250442,TRUE,4.622924711,88.00320517,2,67.08044469
43902,21.85508046,11,24,28920,Sports,5.253330644,7.005779804,FALSE,4.697739032,93.74880648,1,93.18195085
83273,21.85508046,11,24,29995,Arts,8.120240699,7.853935347,TRUE,2.231187893,94.50272532,1,42.80911172
33995,21.85508046,15,24,27773,Arts,7.332258602,8.302534269,TRUE,4.22722175,91.08849456,0,25.77016678
99091,21.85508046,18,24,28759,Both,9.432528058,8.843284929,TRUE,4.022217648,97.27439886,1,48.65440347
53992,21.85508046,10,24,15410,Arts,6.525112382,7.480644776,TRUE,1.358434799,98.3522624,0,93.75532087
95778,21.85508046,11,24,17593,Arts,5.62049924,9.128058341,FALSE,1.004502564,85.85950533,1,43.23594715
21704,21.85508046,11,24,20323,Both,7.021298097,6.241543245,FALSE,1.23319343,86.87090266,1,54.21219748
39131,21.85508046,10,24,14147,Arts,5.288113517,6.283339943,TRUE,4.686571817,89.04087021,3,65.42165971
56567,21.85508046,13,24,23835,Sports,9.859940215,8.863939422,FALSE,3.247635795,83.13893188,2,25.05570294
39272,21.85508046,15,24,23170,Arts,5.11573948,7.268437707,FALSE,0.800339098,82.82624873,2,56.68271838
50250,21.85508046,11,24,24256,Both,7.8043171,9.137348597,FALSE,2.207279959,97.76447194,0,74.95921173
65112,21.85508046,17,24,24259,Sports,6.409203071,8.655010734,FALSE,2.488197816,91.23047294,3,96.44972676
53426,21.85508046,17,24,15106,Sports,5.735428909,7.654897548,FALSE,4.933961071,97.29244452,3,51.01530437
58717,21.85508046,11,24,21368,Both,8.09629055,7.815001441,FALSE,3.909704483,82.07837453,3,37.03049697
44152,21.85508046,20,24,22628,Arts,6.620964684,6.151042658,TRUE,2.102073799,94.85665396,1,31.14608545
86751,21.85508046,10,24,10907,Arts,8.352122739,9.247124177,TRUE,4.746568414,90.08898864,1,98.16137125
48541,21.85508046,10,24,21269,Arts,8.462654681,9.343944834,FALSE,3.703769323,94.36828253,2,22.28023149
70786,21.85508046,8,24,17464,Sports,7.517060397,9.470719686,TRUE,1.502176296,89.82631893,1,85.74981915
25437,21.85508046,8,24,22318,Sports,5.74174681,8.94658776,FALSE,1.138296003,83.40244306,1,76.16657185
71674,21.85508046,20,24,26282,Arts,9.102903211,6.165526493,FALSE,2.199026591,84.50584913,0,46.61260122
17035,21.85508046,13,24,26999,Arts,9.130863784,7.121951005,FALSE,0.909277108,84.19322444,2,43.34547161
93151,21.85508046,6,24,23636,Arts,8.23454999,7.960064514,TRUE,2.112676874,80.25839578,3,63.98285858
86490,21.85508046,11,24,29087,Sports,5.682761453,8.645631249,TRUE,1.477133492,97.34014241,3,54.81743386
86062,21.85508046,6,24,25903,None,7.525059485,7.195365949,TRUE,3.10821917,88.35014311,1,89.39194844
91350,21.85508046,20,24,17458,Both,9.678334643,7.944521274,FALSE,1.495847652,95.81002406,3,63.39888614
19334,21.85508046,15,24,22335,Both,8.054649153,8.268143693,TRUE,2.36188984,93.79766738,1,36.91784327
35499,21.85508046,12,24,13885,None,6.924959598,7.234716382,FALSE,4.174687209,99.51439961,3,57.81534186
75598,21.85508046,12,24,18324,Arts,7.584988309,6.979727506,TRUE,2.503872062,88.18438064,1,93.19296482
25704,21.85508046,8,24,20292,Both,6.229549997,7.356085061,TRUE,3.930063478,86.78245582,1,55.93161904
99220,21.85508046,13,24,28427,Sports,6.309439387,7.242309263,TRUE,1.998964039,92.71028054,1,67.06867643
60026,21.85508046,14,24,24944,Arts,6.245573197,6.785015739,TRUE,1.177029905,99.12218872,2,24.91205382
79446,21.85508046,16,24,21124,Both,6.001120573,7.522355349,FALSE,1.566605954,87.7577499,3,80.62479546
49106,21.85508046,18,24,12216,Arts,8.403102578,6.861514516,FALSE,3.37524522,91.50680053,2,30.31735214
64146,21.85508046,14,24,27449,Arts,5.129965606,8.684870387,FALSE,4.996893998,89.57548581,2,46.09138562
